,,,,,,,Account,Type,,Date,,Num,,Name,,Memo,,Class,,Clr,,Split,,Debit,,Credit,,Balance
,,,,,,,6010 Advertising & Marketing,Check,,09/09/2019,,,,Wix.Com,,09/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"8,188.08"
,,,,,,,6010 Advertising & Marketing,Check,,09/10/2019,,,,ADOBE,,87 CA        09/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"8,198.07"
,,,,,,,6010 Advertising & Marketing,Check,,09/12/2019,,,,GO DADDY,,09/11,,,,,,1010 · Chase 9063 -720,,8.47,,,,"8,206.54"
,,,,,,,6010 Advertising & Marketing,Check,,09/12/2019,,,,ADOBE,,87 CA        09/12,,,,,,1010 · Chase 9063 -720,,52.99,,,,"8,259.53"
,,,,,,,6010 Advertising & Marketing,Check,,09/13/2019,,,,GO DADDY,,09/12,,,,,,1010 · Chase 9063 -720,,12.17,,,,"8,271.70"
,,,,,,,6010 Advertising & Marketing,Check,,09/19/2019,,,,Wix.Com,,09/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"8,307.70"
,,,,,,,6010 Advertising & Marketing,Check,,09/30/2019,,,,DIRECT Fairways,,09/27,,,,,,1010 · Chase 9063 -720,,"1,050.00",,,,"9,357.70"
,,,,,,,6010 Advertising & Marketing,Check,,09/30/2019,,,,Wix.Com,,09/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"9,362.65"
,,,,,,,6010 Advertising & Marketing,Check,,10/10/2019,,,,Wix.Com,,10/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"9,377.15"
,,,,,,,6010 Advertising & Marketing,Check,,10/10/2019,,,,ADOBE,,7 CA         10/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"9,387.14"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,10/10/2019,,,,1 Stop Ranch & Feed,,,,,,,,1430 · Chase CC 1410,,43.25,,,,"9,430.39"
,,,,,,,6010 Advertising & Marketing,Check,,10/21/2019,,,,Wix.Com,,10/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"9,466.39"
,,,,,,,6010 Advertising & Marketing,Check,,10/22/2019,,1333,,MOANA NURSERY,,,,,,,,1010 · Chase 9063 -720,,"1,042.34",,,,"10,508.73"
,,,,,,,6010 Advertising & Marketing,Check,,10/28/2019,,,,Wix.Com,,10/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"10,513.68"
,,,,,,,6010 Advertising & Marketing,Check,,11/04/2019,,,,Cary Company,,11/01,,,,,,1010 · Chase 9063 -720,,254.52,,,,"10,768.20"
,,,,,,,6010 Advertising & Marketing,Check,,11/04/2019,,,,Cary Company,,11/01,,,,,,1010 · Chase 9063 -720,,4.08,,,,"10,772.28"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,11/07/2019,,,,Ahrefs.com,,,,,,,,1430 · Chase CC 1410,,7.58,,,,"10,779.86"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,11/10/2019,,,,Fiverr.com,,,,,,,,1430 · Chase CC 1410,,56.70,,,,"10,836.56"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,11/10/2019,,,,Greenbrae Trophy,,,,,,,,1430 · Chase CC 1410,,99.00,,,,"10,935.56"
,,,,,,,6010 Advertising & Marketing,Check,,11/12/2019,,,,Wix.Com,,11/17,,,,,,1010 · Chase 9063 -720,,14.50,,,,"10,950.06"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,11/14/2019,,,,Ahrefs.com,,,,,,,,1430 · Chase CC 1410,,107.17,,,,"11,057.23"
,,,,,,,6010 Advertising & Marketing,Check,,11/19/2019,,,,Wix.Com,,11/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"11,093.23"
,,,,,,,6010 Advertising & Marketing,Check,,11/29/2019,,,,Wix.Com,,11/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"11,098.18"
,,,,,,,6010 Advertising & Marketing,Check,,12/10/2019,,,,Wix.Com,,12/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"11,112.68"
,,,,,,,6010 Advertising & Marketing,Check,,12/10/2019,,,,ADOBE,,7 CA         12/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"11,122.67"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,12/15/2019,,,,Ahrefs.com,,,,,,,,1430 · Chase CC 1410,,107.17,,,,"11,229.84"
,,,,,,,6010 Advertising & Marketing,Check,,12/18/2019,,,,Wix.Com,,11/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"11,265.84"
,,,,,,,6010 Advertising & Marketing,Check,,12/18/2019,,,,Wix.Com,,VOID: 12/17,,,,Ö,,1010 · Chase 9063 -720,,0.00,,,,"11,265.84"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,12/20/2019,,,,KTVN,,,,,,,,1430 · Chase CC 1410,,"1,715.00",,,,"12,980.84"
,,,,,,,6010 Advertising & Marketing,Check,,12/26/2019,,,,Wix.Com,,11/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"12,985.79"
,,,,,,,6010 Advertising & Marketing,Check,,01/02/2020,,,,KTVN,,01/01,,,,,,1010 · Chase 9063 -720,,"1,000.00",,,,"13,985.79"
,,,,,,,6010 Advertising & Marketing,Check,,01/09/2020,,,,Wix.Com,,01/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"14,000.29"
,,,,,,,6010 Advertising & Marketing,Check,,01/10/2020,,,,ADOBE,,7 CA         01/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"14,010.28"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,01/13/2020,,,,Ahrefs.com,,,,,,,,1430 · Chase CC 1410,,107.17,,,,"14,117.45"
,,,,,,,6010 Advertising & Marketing,Credit Card Charge,,01/14/2020,,,,Ahrefs.com,,VOID:,,,,Ö,,1430 · Chase CC 1410,,0.00,,,,"14,117.45"
,,,,,,,6010 Advertising & Marketing,Check,,01/17/2020,,,,KTVN,,01/16,,,,,,1010 · Chase 9063 -720,,"1,000.00",,,,"15,117.45"
,,,,,,,6010 Advertising & Marketing,Check,,01/21/2020,,,,Wix.Com,,01/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"15,153.45"
,,,,,,,6010 Advertising & Marketing,Check,,01/27/2020,,,,Wix.Com,,VOID: 12/25,,,,Ö,,1010 · Chase 9063 -720,,4.95,,,,"15,158.40"
,,,,,,,6010 Advertising & Marketing,Check,,02/05/2020,,,,CRAIGSLIST,,02/04,,,,,,1010 · Chase 9063 -720,,25.00,,,,"15,183.40"
,,,,,,,6010 Advertising & Marketing,Check,,02/05/2020,,,,Market place events,,LTHG 011dc2 WEB ID: 2262800364,,,,,,1010 · Chase 9063 -720,,"2,079.00",,,,"17,262.40"
,,,,,,,6010 Advertising & Marketing,Check,,02/10/2020,,,,Wix.Com,,02/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"17,276.90"
,,,,,,,6010 Advertising & Marketing,Check,,02/10/2020,,,,ADOBE,,7 CA         02/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"17,286.89"
,,,,,,,6010 Advertising & Marketing,Check,,02/19/2020,,,,Wix.Com,,02/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"17,322.89"
,,,,,,,6010 Advertising & Marketing,Check,,02/26/2020,,,,Wix.Com,,02/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"17,327.84"
,,,,,,,6010 Advertising & Marketing,Check,,03/09/2020,,,,Hyatt House,,03/07,,,,,,1010 · Chase 9063 -720,,707.69,,,,"18,035.53"
,,,,,,,6010 Advertising & Marketing,Check,,03/09/2020,,,,Hyatt House,,03/08,,,,,,1010 · Chase 9063 -720,,119.97,,,,"18,155.50"
,,,,,,,6010 Advertising & Marketing,Check,,03/09/2020,,,,Hyatt House,,03/08,,,,,,1010 · Chase 9063 -720,,120.74,,,,"18,276.24"
,,,,,,,6010 Advertising & Marketing,Check,,03/09/2020,,,,Baymont,,03/06,,,,,,1010 · Chase 9063 -720,,81.50,,,,"18,357.74"
,,,,,,,6010 Advertising & Marketing,Check,,03/09/2020,,,,MODern display expo,,UT          03/06,,,,,,1010 · Chase 9063 -720,,153.21,,,,"18,510.95"
,,,,,,,6010 Advertising & Marketing,Check,,03/09/2020,,,,TARGET,,03/07 Purchase $17.37 Cash Back,,,,,,1010 · Chase 9063 -720,,57.37,,,,"18,568.32"
,,,,,,,6010 Advertising & Marketing,Check,,03/09/2020,,,,TARGET,,03/07,,,,,,1010 · Chase 9063 -720,,38.61,,,,"18,606.93"
,,,,,,,6010 Advertising & Marketing,Check,,03/09/2020,,,,TARGET,,03/08,,,,,,1010 · Chase 9063 -720,,6.46,,,,"18,613.39"
,,,,,,,6010 Advertising & Marketing,Check,,03/10/2020,,,,Kolo tv,,03/09,,,,,,1010 · Chase 9063 -720,,"1,000.00",,,,"19,613.39"
,,,,,,,6010 Advertising & Marketing,Check,,03/10/2020,,,,Wix.Com,,03/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"19,627.89"
,,,,,,,6010 Advertising & Marketing,Check,,03/10/2020,,,,ADOBE,,0 CA         03/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"19,637.88"
,,,,,,,6010 Advertising & Marketing,Check,,03/11/2020,,,,Baymont,,03/09,,,,,,1010 · Chase 9063 -720,,75.80,,,,"19,713.68"
,,,,,,,6010 Advertising & Marketing,Check,,03/19/2020,,,,Wix.Com,,03/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"19,749.68"
,,,,,,,6010 Advertising & Marketing,Check,,03/26/2020,,,,FACEBOOK,,03/25,,,,,,1010 · Chase 9063 -720,,250.00,,,,"19,999.68"
,,,,,,,6010 Advertising & Marketing,Check,,03/27/2020,,,,Wix.Com,,03/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"20,004.63"
,,,,,,,6010 Advertising & Marketing,Check,,03/31/2020,,,,FACEBOOK,,03/31,,,,,,1010 · Chase 9063 -720,,50.00,,,,"20,054.63"
,,,,,,,6010 Advertising & Marketing,Check,,03/31/2020,,,,FACEBOOK,,03/31,,,,,,1010 · Chase 9063 -720,,23.85,,,,"20,078.48"
,,,,,,,6010 Advertising & Marketing,Check,,04/01/2020,,,,KTVN,,03/31,,,,,,1010 · Chase 9063 -720,,"1,275.00",,,,"21,353.48"
,,,,,,,6010 Advertising & Marketing,Check,,04/06/2020,,,,Wix.Com,,04/05,,,,,,1010 · Chase 9063 -720,,156.00,,,,"21,509.48"
,,,,,,,6010 Advertising & Marketing,Check,,04/10/2020,,,,ADOBE,,0 CA         04/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"21,519.47"
,,,,,,,6010 Advertising & Marketing,Check,,04/13/2020,,,,Wix.Com,,04/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"21,533.97"
,,,,,,,6010 Advertising & Marketing,Check,,04/21/2020,,,,Wix.Com,,04/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"21,569.97"
,,,,,,,6010 Advertising & Marketing,Check,,04/22/2020,,,,Pripartners,,,,,,,,1010 · Chase 9063 -720,,120.00,,,,"21,689.97"
,,,,,,,6010 Advertising & Marketing,Check,,04/23/2020,,,,Pripartners,,,,,,,,1010 · Chase 9063 -720,,40.00,,,,"21,729.97"
,,,,,,,6010 Advertising & Marketing,Check,,04/27/2020,,,,Wix.Com,,04/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"21,734.92"
,,,,,,,6010 Advertising & Marketing,Check,,04/30/2020,,,,FACEBOOK,,,,,,,,1010 · Chase 9063 -720,,237.98,,,,"21,972.90"
,,,,,,,6010 Advertising & Marketing,Check,,05/06/2020,,,,CRAIGSLIST,,05/06,,,,,,1010 · Chase 9063 -720,,3.00,,,,"21,975.90"
,,,,,,,6010 Advertising & Marketing,Check,,05/07/2020,,,,CRAIGSLIST,,05/07,,,,,,1010 · Chase 9063 -720,,25.00,,,,"22,000.90"
,,,,,,,6010 Advertising & Marketing,Check,,05/08/2020,,,,KTVN,,05/07,,,,,,1010 · Chase 9063 -720,,"1,075.00",,,,"23,075.90"
,,,,,,,6010 Advertising & Marketing,Check,,05/08/2020,,,,Hotwire,,05/08,,,,,,1010 · Chase 9063 -720,,139.99,,,,"23,215.89"
,,,,,,,6010 Advertising & Marketing,Check,,05/11/2020,,,,Hyatt House,,05/09,,,,,,1010 · Chase 9063 -720,,185.59,,,,"23,401.48"
,,,,,,,6010 Advertising & Marketing,Check,,05/11/2020,,,,Hyatt House,,05/10,,,,,,1010 · Chase 9063 -720,,185.59,,,,"23,587.07"
,,,,,,,6010 Advertising & Marketing,Check,,05/11/2020,,,,Wix.Com,,05/08,,,,,,1010 · Chase 9063 -720,,14.50,,,,"23,601.57"
,,,,,,,6010 Advertising & Marketing,Check,,05/11/2020,,,,ADOBE,,0 CA         05/10,,,,,,1010 · Chase 9063 -720,,9.99,,,,"23,611.56"
,,,,,,,6010 Advertising & Marketing,Check,,05/20/2020,,,,Wix.Com,,05/17,,,,,,1010 · Chase 9063 -720,,36.00,,,,"23,647.56"
,,,,,,,6010 Advertising & Marketing,Check,,05/26/2020,,,,Wix.Com,,05/25,,,,,,1010 · Chase 9063 -720,,4.95,,,,"23,652.51"
