,,,,,,,Account,Type,,Date,,Num,,Name,,Memo,,Class,,Clr,,Split,,Debit,,Credit,,Balance
,,,,,,,8400 Utilities,Check,,04/09/2019,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,142.70,,,,"2,244.16"
,,,,,,,8400 Utilities,Check,,04/11/2019,,1290,,Siera Electronics,,,,,,,,1200 · Checking BOA 6959 MG,,117.00,,,,"2,361.16"
,,,,,,,8400 Utilities,Check,,04/12/2019,,,,WASTE MGMT,,TX          04/11,,,,,,1010 · Chase 9063 -720,,34.10,,,,"2,395.26"
,,,,,,,8400 Utilities,Check,,04/17/2019,,1282,,TMWA,,,,,,,,1200 · Checking BOA 6959 MG,,24.77,,,,"2,420.03"
,,,,,,,8400 Utilities,Check,,04/23/2019,,1283,,CHARTER,,,,,,,,1200 · Checking BOA 6959 MG,,114.97,,,,"2,535.00"
,,,,,,,8400 Utilities,Check,,05/08/2019,,1303,,Siera Electronics,,,,,,,,1200 · Checking BOA 6959 MG,,117.00,,,,"2,652.00"
,,,,,,,8400 Utilities,Check,,05/08/2019,,,,WASTE MGMT,,,,,,,,1010 · Chase 9063 -720,,34.10,,,,"2,686.10"
,,,,,,,8400 Utilities,Check,,05/15/2019,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,142.66,,,,"2,828.76"
,,,,,,,8400 Utilities,Check,,05/15/2019,,,,CHARTER,,05/15,,,,,,1010 · Chase 9063 -720,,114.97,,,,"2,943.73"
,,,,,,,8400 Utilities,Check,,05/16/2019,,1301,,TMWA,,,,,,,,1200 · Checking BOA 6959 MG,,24.77,,,,"2,968.50"
,,,,,,,8400 Utilities,Check,,06/06/2019,,,,WASTE MGMT,,TX          06/05,,,,,,1010 · Chase 9063 -720,,34.10,,,,"3,002.60"
,,,,,,,8400 Utilities,Check,,06/10/2019,,,,Sierra Electronics,,NV           06/07,,,,,,1010 · Chase 9063 -720,,117.00,,,,"3,119.60"
,,,,,,,8400 Utilities,Check,,06/13/2019,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,2.72,,,,"3,122.32"
,,,,,,,8400 Utilities,Check,,06/14/2019,,1314,,TMWA,,,,,,,,1200 · Checking BOA 6959 MG,,26.71,,,,"3,149.03"
,,,,,,,8400 Utilities,Check,,06/28/2019,,,,CHARTER,,06/28,,,,,,1010 · Chase 9063 -720,,114.97,,,,"3,264.00"
,,,,,,,8400 Utilities,Check,,07/05/2019,,,,Sierra Electronics,,NV           07/02,,,,,,1010 · Chase 9063 -720,,117.00,,,,"3,381.00"
,,,,,,,8400 Utilities,Check,,07/09/2019,,1300,,Joe Panicaro,,,,,,,,1010 · Chase 9063 -720,,142.11,,,,"3,523.11"
,,,,,,,8400 Utilities,Check,,07/12/2019,,,,WASTE MGMT,,TX          07/11,,,,,,1010 · Chase 9063 -720,,34.10,,,,"3,557.21"
,,,,,,,8400 Utilities,Check,,07/15/2019,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,118.20,,,,"3,675.41"
,,,,,,,8400 Utilities,Check,,07/17/2019,,,,TMWA,,PPD ID: 1880488450,,,,,,1010 · Chase 9063 -720,,24.77,,,,"3,700.18"
,,,,,,,8400 Utilities,Check,,07/29/2019,,,,CHARTER,,07/28,,,,,,1010 · Chase 9063 -720,,144.97,,,,"3,845.15"
,,,,,,,8400 Utilities,Check,,08/07/2019,,,,Sierra Electronics,,NV           08/05,,,,,,1010 · Chase 9063 -720,,117.00,,,,"3,962.15"
,,,,,,,8400 Utilities,Credit Card Charge,,08/13/2019,,,,WASTE MGMT,,,,,,,,1430 · Chase CC 1410,,60.78,,,,"4,022.93"
,,,,,,,8400 Utilities,Check,,08/14/2019,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,111.02,,,,"4,133.95"
,,,,,,,8400 Utilities,Check,,08/14/2019,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,29.33,,,,"4,163.28"
,,,,,,,8400 Utilities,Check,,08/16/2019,,,,TMWA,,PPD ID: 1880488450,,,,,,1010 · Chase 9063 -720,,24.77,,,,"4,188.05"
,,,,,,,8400 Utilities,Check,,08/22/2019,,,,WASTE MGMT,,TX          08/21,,,,,,1010 · Chase 9063 -720,,34.10,,,,"4,222.15"
,,,,,,,8400 Utilities,Check,,08/28/2019,,,,CHARTER,,08/28,,,,,,1010 · Chase 9063 -720,,154.97,,,,"4,377.12"
,,,,,,,8400 Utilities,Check,,09/11/2019,,,,Sierra Electronics,,NV           09/09,,,,,,1010 · Chase 9063 -720,,117.00,,,,"4,494.12"
,,,,,,,8400 Utilities,Check,,09/13/2019,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,101.18,,,,"4,595.30"
,,,,,,,8400 Utilities,Check,,09/13/2019,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,91.74,,,,"4,687.04"
,,,,,,,8400 Utilities,Check,,09/13/2019,,1326,,Joe Panicaro,,,,,,,,1010 · Chase 9063 -720,,142.11,,,,"4,829.15"
,,,,,,,8400 Utilities,Check,,09/16/2019,,,,TMWA,,PPD ID: 1880488450,,,,,,1010 · Chase 9063 -720,,26.71,,,,"4,855.86"
,,,,,,,8400 Utilities,Check,,09/23/2019,,,,WASTE MGMT,,TX          09/21,,,,,,1010 · Chase 9063 -720,,34.10,,,,"4,889.96"
,,,,,,,8400 Utilities,Check,,09/30/2019,,,,spectrum,,09/28,,,,,,1010 · Chase 9063 -720,,154.97,,,,"5,044.93"
,,,,,,,8400 Utilities,Check,,10/09/2019,,,,Sierra Electronics,,NV           10/07,,,,,,1010 · Chase 9063 -720,,60.00,,,,"5,104.93"
,,,,,,,8400 Utilities,Check,,10/15/2019,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,92.76,,,,"5,197.69"
,,,,,,,8400 Utilities,Check,,10/15/2019,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,78.92,,,,"5,276.61"
,,,,,,,8400 Utilities,Check,,10/16/2019,,,,TMWA,,PPD ID: 1880488450,,,,,,1010 · Chase 9063 -720,,26.71,,,,"5,303.32"
,,,,,,,8400 Utilities,Check,,10/22/2019,,,,WASTE MGMT,,TX          10/21,,,,,,1010 · Chase 9063 -720,,34.10,,,,"5,337.42"
,,,,,,,8400 Utilities,Check,,10/28/2019,,,,spectrum,,10/28,,,,,,1010 · Chase 9063 -720,,154.97,,,,"5,492.39"
,,,,,,,8400 Utilities,Check,,11/12/2019,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,115.27,,,,"5,607.66"
,,,,,,,8400 Utilities,Check,,11/12/2019,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,88.14,,,,"5,695.80"
,,,,,,,8400 Utilities,Check,,11/14/2019,,,,TMWA,,PPD ID: 1880488450,,,,,,1010 · Chase 9063 -720,,22.83,,,,"5,718.63"
,,,,,,,8400 Utilities,Check,,11/20/2019,,,,Sierra Electronics,,NV           11/18,,,,,,1010 · Chase 9063 -720,,60.00,,,,"5,778.63"
,,,,,,,8400 Utilities,Check,,11/21/2019,,,,WASTE MGMT,,TX          11/20,,,,,,1010 · Chase 9063 -720,,34.10,,,,"5,812.73"
,,,,,,,8400 Utilities,Check,,11/29/2019,,,,spectrum,,11/28,,,,,,1010 · Chase 9063 -720,,130.98,,,,"5,943.71"
,,,,,,,8400 Utilities,Check,,12/01/2019,,1340,,Joe Panicaro,,,,,,,,1010 · Chase 9063 -720,,284.22,,,,"6,227.93"
,,,,,,,8400 Utilities,Check,,12/12/2019,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,137.14,,,,"6,365.07"
,,,,,,,8400 Utilities,Check,,12/12/2019,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,97.06,,,,"6,462.13"
,,,,,,,8400 Utilities,Check,,12/18/2019,,,,TMWA,,PPD ID: 1880488450,,,,,,1010 · Chase 9063 -720,,22.83,,,,"6,484.96"
,,,,,,,8400 Utilities,Check,,12/18/2019,,,,TMWA,,VOID: PPD ID: 1880488450,,,,Ö,,1010 · Chase 9063 -720,,0.00,,,,"6,484.96"
,,,,,,,8400 Utilities,Check,,12/24/2019,,,,WASTE MGMT,,TX          11/20,,,,,,1010 · Chase 9063 -720,,34.10,,,,"6,519.06"
,,,,,,,8400 Utilities,Check,,12/30/2019,,,,spectrum,,11/28,,,,,,1010 · Chase 9063 -720,,124.98,,,,"6,644.04"
,,,,,,,8400 Utilities,Check,,01/14/2020,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,201.27,,,,"6,845.31"
,,,,,,,8400 Utilities,Check,,01/14/2020,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,133.85,,,,"6,979.16"
,,,,,,,8400 Utilities,Check,,01/16/2020,,,,TMWA,,PPD ID: 1880488450,,,,,,1010 · Chase 9063 -720,,24.77,,,,"7,003.93"
,,,,,,,8400 Utilities,Check,,01/22/2020,,,,WASTE MGMT,,TX          11/20,,,,,,1010 · Chase 9063 -720,,34.10,,,,"7,038.03"
,,,,,,,8400 Utilities,Check,,01/28/2020,,,,spectrum,,VOID: 12/28,,,,Ö,,1010 · Chase 9063 -720,,124.98,,,,"7,163.01"
,,,,,,,8400 Utilities,Check,,02/13/2020,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,183.64,,,,"7,346.65"
,,,,,,,8400 Utilities,Check,,02/13/2020,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,158.68,,,,"7,505.33"
,,,,,,,8400 Utilities,Check,,02/18/2020,,,,TMWA,,PPD ID: 1880488450,,,,,,1010 · Chase 9063 -720,,22.83,,,,"7,528.16"
,,,,,,,8400 Utilities,Check,,02/24/2020,,,,,,00094500986 WEB ID: 9049038216,,,,,,1010 · Chase 9063 -720,,34.10,,,,"7,562.26"
,,,,,,,8400 Utilities,Check,,02/28/2020,,,,spectrum,,02/28,,,,,,1010 · Chase 9063 -720,,124.98,,,,"7,687.24"
,,,,,,,8400 Utilities,Check,,03/13/2020,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,179.31,,,,"7,866.55"
,,,,,,,8400 Utilities,Check,,03/13/2020,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,137.46,,,,"8,004.01"
,,,,,,,8400 Utilities,Check,,03/19/2020,,,,TMWA,,PPD ID: 1880488450,,,,,,1010 · Chase 9063 -720,,24.77,,,,"8,028.78"
,,,,,,,8400 Utilities,Check,,03/24/2020,,,,WASTE MGMT,,00093125558 WEB ID: 9049038216,,,,,,1010 · Chase 9063 -720,,34.10,,,,"8,062.88"
,,,,,,,8400 Utilities,Check,,03/30/2020,,,,spectrum,,03/28,,,,,,1010 · Chase 9063 -720,,124.98,,,,"8,187.86"
,,,,,,,8400 Utilities,Check,,04/14/2020,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,165.93,,,,"8,353.79"
,,,,,,,8400 Utilities,Check,,04/14/2020,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,160.77,,,,"8,514.56"
,,,,,,,8400 Utilities,Check,,04/16/2020,,,,TMWA,,PPD ID: 1880488450,,,,,,1010 · Chase 9063 -720,,22.83,,,,"8,537.39"
,,,,,,,8400 Utilities,Check,,04/22/2020,,,,WASTE MGMT,,00092509170 WEB ID: 9049038216,,,,,,1010 · Chase 9063 -720,,35.20,,,,"8,572.59"
,,,,,,,8400 Utilities,Check,,04/28/2020,,,,spectrum,,04/28,,,,,,1010 · Chase 9063 -720,,124.98,,,,"8,697.57"
,,,,,,,8400 Utilities,Check,,05/13/2020,,,,NV ENERGY,,2588 253723 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,166.58,,,,"8,864.15"
,,,,,,,8400 Utilities,Check,,05/13/2020,,,,NV ENERGY,,2588 253724 CCD ID: 3880044418,,,,,,1010 · Chase 9063 -720,,154.23,,,,"9,018.38"
,,,,,,,8400 Utilities,Check,,05/18/2020,,,,TMWA,,ORIG ID:1880488450 DESC DATE:200,,,,,,1010 · Chase 9063 -720,,24.77,,,,"9,043.15"
,,,,,,,8400 Utilities,Check,,05/22/2020,,,,WASTE MGMT,,ORIG ID:9049038216 DESC DATE:200,,,,,,1010 · Chase 9063 -720,,35.20,,,,"9,078.35"
,,,,,,,8400 Utilities,Check,,05/28/2020,,,,spectrum,,05/28,,,,,,1010 · Chase 9063 -720,,124.98,,,,"9,203.33"
,,,,,,,8400 Utilities,Check,,06/15/2020,,,,NV ENERGY,,ORIG ID:3880044418 DESC DATE:,,,,,,1010 · Chase 9063 -720,,135.28,,,,"9,338.61"
,,,,,,,8400 Utilities,Check,,06/15/2020,,,,NV ENERGY,,ORIG ID:3880044418 DESC DATE:,,,,,,1010 · Chase 9063 -720,,103.70,,,,"9,442.31"
,,,,,,,8400 Utilities,Check,,06/17/2020,,,,TMWA,,ORIG ID:1880488450 DESC DATE:200,,,,,,1010 · Chase 9063 -720,,24.77,,,,"9,467.08"
,,,,,,,8400 Utilities,Check,,06/23/2020,,,,WASTE MGMT,,ORIG ID:9049038216 DESC DATE:200,,,,,,1010 · Chase 9063 -720,,35.20,,,,"9,502.28"
,,,,,,,8400 Utilities,Check,,06/29/2020,,,,spectrum,,06/28,,,,,,1010 · Chase 9063 -720,,124.98,,,,"9,627.26"
,,,,,,,8400 Utilities,Check,,07/15/2020,,,,TMWA,,ORIG ID:1880488450 DESC DATE:200,,,,,,1010 · Chase 9063 -720,,26.71,,,,"9,653.97"
,,,,,,,8400 Utilities,Check,,07/15/2020,,,,NV ENERGY,,ORIG ID:3880044418 DESC DATE:,,,,,,1010 · Chase 9063 -720,,150.47,,,,"9,804.44"
,,,,,,,8400 Utilities,Check,,07/15/2020,,,,NV ENERGY,,ORIG ID:3880044418 DESC DATE:,,,,,,1010 · Chase 9063 -720,,106.46,,,,"9,910.90"
,,,,,,,8400 Utilities,Check,,07/22/2020,,,,WASTE MGMT,,ORIG ID:9049038216 DESC DATE:200,,,,,,1010 · Chase 9063 -720,,35.20,,,,"9,946.10"
,,,,,,,8400 Utilities,Check,,07/28/2020,,,,spectrum,,07/28,,,,,,1010 · Chase 9063 -720,,124.98,,,,"10,071.08"
,,,,,,,8400 Utilities,Check,,08/13/2020,,,,NV ENERGY,,ORIG ID:3880044418 DESC DATE:,,,,,,1010 · Chase 9063 -720,,128.31,,,,"10,199.39"
,,,,,,,8400 Utilities,Check,,08/13/2020,,,,NV ENERGY,,ORIG ID:3880044418 DESC DATE:,,,,,,1010 · Chase 9063 -720,,99.23,,,,"10,298.62"
,,,,,,,8400 Utilities,Check,,08/17/2020,,,,TMWA,,ORIG ID:1880488450 DESC DATE:200,,,,,,1010 · Chase 9063 -720,,26.71,,,,"10,325.33"
,,,,,,,8400 Utilities,Check,,08/24/2020,,,,WASTE MGMT,,ORIG ID:9049038216 DESC DATE:200,,,,,,1010 · Chase 9063 -720,,35.20,,,,"10,360.53"
,,,,,,,8400 Utilities,Credit Card Charge,,08/26/2020,,,,SAGE TRANSFER,,,,,,,,1430 · Chase CC 1410,,43.47,,,,"10,404.00"
,,,,,,,8400 Utilities,Check,,08/28/2020,,,,spectrum,,08/28,,,,,,1010 · Chase 9063 -720,,124.98,,,,"10,528.98"
,,,,,,,8400 Utilities,Check,,09/14/2020,,,,NV ENERGY,,ORIG ID:3880044418 DESC DATE:,,,,,,1010 · Chase 9063 -720,,118.77,,,,"10,647.75"
,,,,,,,8400 Utilities,Check,,09/14/2020,,,,NV ENERGY,,ORIG ID:3880044418 DESC DATE:,,,,,,1010 · Chase 9063 -720,,97.91,,,,"10,745.66"
,,,,,,,8400 Utilities,Check,,09/16/2020,,,,TMWA,,ORIG ID:1880488450 DESC DATE:200,,,,,,1010 · Chase 9063 -720,,26.71,,,,"10,772.37"
,,,,,,,8400 Utilities,Check,,09/22/2020,,,,WASTE MGMT,,ORIG ID:9049038216 DESC DATE:200,,,,,,1010 · Chase 9063 -720,,35.20,,,,"10,807.57"
,,,,,,,8400 Utilities,Check,,09/28/2020,,,,spectrum,,09/28,,,,,,1010 · Chase 9063 -720,,124.98,,,,"10,932.55"
,,,,Total 8400 · Utilities,,,,,,,,,,,,,,,,,,,,"10,932.55",,0.00,,"10,932.55"
